row	seed	threads	draw	outcome	moves	passes	time	fringe	closed	mvtree
481	481	16	1	0	123	2	0.1822	1082804	1742001	510270
482	482	16	1	0	115	2	3.111	15040640	24305310	7411039
483	483	16	1	0	107	2	0.0512	284194	418616	124425
484	484	16	1	0	140	3	0.08748	200295	531965	225934
485	485	16	1	0	117	2	0.6857	2623393	5141118	1753872
486	486	16	1	0	110	2	1.82	12785547	17051226	4134282
487	487	16	1	0	107	2	0.07814	314623	573273	231876
488	488	16	1	0	97	1	0.04706	223272	303602	83122
489	489	16	1	2			37.45	0	117062794	55267061
490	490	16	1	0	102	1	0.04728	74401	105084	31038
491	491	16	1	0	115	2	1.838	11959614	16989287	4633745
492	492	16	1	0	113	2	0.1344	997367	1402564	376558
493	493	16	1	0	112	2	0.3073	2922026	3939547	882791
494	494	16	1	0	111	2	0.09971	410819	742784	274178
495	495	16	1	0	121	2	0.1849	1170175	1830210	489903
496	496	16	1	0	107	2	2.797	14385845	23100923	7640490
497	497	16	1	0	111	2	0.9021	5762150	8535919	2333651
498	498	16	1	0	115	2	0.1402	618366	1130846	392152
499	499	16	1	0	108	1	0.04695	44969	72623	24491
500	500	16	1	0	105	1	0.7881	5483666	7906944	2226374
501	501	16	1	0	107	2	0.08506	389975	675924	250732
502	502	16	1	0	108	2	1.609	5918757	12603215	5114726
503	503	16	1	0	122	2	1.382	9094027	13613553	3617914
504	504	16	1	0	99	1	0.4002	4159831	5345516	1204599
505	505	16	1	0	108	2	0.889	6290005	9059472	2806699
506	506	16	1	0	103	1	4.241	34974609	45411036	10147120
507	507	16	1	0	102	2	0.07503	416213	654104	199686
508	508	16	1	0	122	3	0.4596	1524474	3291219	1320681
509	509	16	1	0	109	2	0.1916	926153	1603530	661110
510	510	16	1	2			0.04779	0	25556	15056
511	511	16	1	0	114	2	9.777	50078059	75891997	22486882
512	512	16	1	0	100	1	0.7101	7311683	9127528	1931301
513	513	16	1	0	123	3	0.4636	1606349	3427975	1190542
514	514	16	1	0	104	1	1.318	7164422	11952173	4687208
515	515	16	1	0	110	2	1.654	12521329	17274492	4240568
516	516	16	1	2			0.07423	0	293835	152371
517	517	16	1	0	111	2	0.227	847885	1734525	571792
518	518	16	1	0	113	1	0.6743	2841237	5243620	1838165
519	519	16	1	0	102	1	0.395	4215526	5449183	1165018
520	520	16	1	0	104	2	0.04839	252407	374157	115459
521	521	16	1	0	110	2	0.1637	1094859	1658012	498314
522	522	16	1	0	108	2	0.4124	3714808	5006090	1217237
523	523	16	1	2			0.1149	0	487883	243592
524	524	16	1	0	128	3	7.094	10318522	33193685	15206376
525	525	16	1	0	143	3	0.04898	8859	15983	4049
526	526	16	1	0	107	2	0.1208	1178008	1520341	353716
527	527	16	1	0	110	2	0.1027	449021	803683	274279
528	528	16	1	0	119	2	0.3941	2261912	3670787	1193604
529	529	16	1	0	128	4	2.096	1407103	9756552	4672193
530	530	16	1	0	112	2	1.272	7647657	12146041	3403585
531	531	16	1	0	115	2	1.033	5315755	8707135	3099033
532	532	16	1	0	114	2	5.407	18963734	34461961	12527544
533	533	16	1	2			0.05052	0	653	370
534	534	16	1	0	108	2	0.3188	2147925	3333170	971794
535	535	16	1	0	107	2	0.08501	649115	913122	238135
536	536	16	1	0	98	1	0.1104	1263060	1579750	342053
537	537	16	1	0	106	1	0.5666	4391408	6462621	1775768
538	538	16	1	0	109	2	1.167	8000281	11373415	2920087
539	539	16	1	0	107	1	3.675	25933513	36459950	10446485
540	540	16	1	2			2.889	0	10763434	4818073
541	541	16	1	0	113	2	0.07234	274005	516433	199488
542	542	16	1	0	113	2	0.208	941404	1725811	652934
543	543	16	1	0	107	2	0.06798	415566	606169	161927
544	544	16	1	2			8.467	0	28804209	13666244
545	545	16	1	2			0.1656	0	643188	284047
546	546	16	1	0	99	1	0.04696	14650	33151	14237
547	547	16	1	0	124	2	0.1948	924581	1612412	533365
548	548	16	1	0	118	2	0.181	583055	1259183	479135
549	549	16	1	0	111	2	0.3823	2205669	3536952	1047686
550	550	16	1	0	111	1	0.4477	2872193	4479674	1378727
551	551	16	1	0	106	2	0.2601	980656	1907868	726830
552	552	16	1	0	106	1	0.2983	1141424	2282154	940485
553	553	16	1	0	116	2	14.05	58890654	97610050	30124809
554	554	16	1	0	113	2	0.9429	3135473	6830419	2431300
555	555	16	1	0	107	2	0.7285	6741264	8738116	2050540
556	556	16	1	2			1.154	0	4624832	1995206
557	557	16	1	2			0.047	0	11692	5383
558	558	16	1	0	110	2	0.1362	857679	1332888	464606
559	559	16	1	0	113	2	1.065	4399908	7758015	2893931
560	560	16	1	0	120	2	3.738	10759706	22644334	8679896
561	561	16	1	0	112	2	0.1633	1007658	1550255	480994
562	562	16	1	0	113	2	0.2541	1793539	2583800	723677
563	563	16	1	0	112	2	0.1201	353171	775676	364735
564	564	16	1	2			0.386	0	1555462	910314
565	565	16	1	0	122	2	0.7325	3074935	5627131	2000179
566	566	16	1	3			76.53	129500142	347146107	150000006
567	567	16	1	0	101	1	0.1241	1120762	1507966	381932
568	568	16	1	0	109	2	0.1202	942006	1293714	348414
569	569	16	1	0	109	2	0.549	5515960	7235487	1484285
570	570	16	1	0	100	1	0.277	1114170	2230134	967299
571	571	16	1	0	114	2	10.61	42584297	72100183	24819782
572	572	16	1	0	104	2	0.1017	641607	973618	300600
573	573	16	1	0	118	2	0.1402	594218	1110683	415361
574	574	16	1	2			0.04695	0	67974	32534
575	575	16	1	0	128	3	1.524	2476233	7967875	4040445
576	576	16	1	0	113	2	0.1433	744356	1240671	391073
577	577	16	1	0	123	3	0.09069	63367	394873	198531
578	578	16	1	0	109	2	0.07089	467618	684049	201656
579	579	16	1	0	99	1	0.7101	6363646	8627331	2142782
580	580	16	1	0	133	3	0.1344	746146	1198761	344964
581	581	16	1	0	107	1	1.256	8276171	12499488	4161716
582	582	16	1	0	112	2	2.203	15196131	21845339	5897196
583	583	16	1	0	99	1	0.1643	1613084	2109165	405957
584	584	16	1	0	132	3	0.4072	1141413	2647021	991486
585	585	16	1	0	110	2	0.04692	48138	96269	42788
586	586	16	1	0	113	2	0.3326	2182900	3395385	1061614
587	587	16	1	0	128	3	0.1471	370634	919256	437819
588	588	16	1	0	130	3	0.5687	5230499	6905807	1618493
589	589	16	1	0	122	3	0.04702	73459	186289	77481
590	590	16	1	0	107	2	0.07775	386654	618700	208839
591	591	16	1	0	112	2	0.1877	1528867	2113405	529764
592	592	16	1	0	136	3	1.386	1965399	7539077	3663502
593	593	16	1	0	120	3	1.52	5524098	11164782	4138957
594	594	16	1	0	115	2	0.9559	4635153	7905769	2890597
595	595	16	1	0	118	2	0.04704	65336	131580	57222
596	596	16	1	0	116	2	2.064	10872682	17100778	4747155
597	597	16	1	0	119	2	0.09963	581903	908814	270739
598	598	16	1	0	127	3	0.1632	1337436	1846207	508160
599	599	16	1	0	112	2	0.2042	806565	1549375	553910
600	600	16	1	2			0.04689	0	2444	1208
601	601	16	1	0	131	2	19.53	12039659	75382836	38504364
602	602	16	1	0	113	2	0.1401	903531	1349161	440407
603	603	16	1	0	122	2	0.2848	1715479	2729166	972395
604	604	16	1	0	134	3	0.1943	747513	1449557	527641
605	605	16	1	0	153	4	0.5705	624453	2833398	1451566
606	606	16	1	0	120	2	0.748	2623489	5501844	2225205
607	607	16	1	2			0.04695	0	15645	8194
608	608	16	1	0	108	1	0.1703	1061866	1603668	544729
609	609	16	1	2			0.06013	0	222057	95765
610	610	16	1	0	101	1	0.1792	1622183	2187430	556467
611	611	16	1	0	114	2	0.6686	4602490	6820428	1986455
612	612	16	1	0	109	2	0.04717	249180	338886	81727
613	613	16	1	0	110	2	0.4346	1288551	2928274	1122663
614	614	16	1	2			16.55	0	54455171	26803839
615	615	16	1	0	132	3	0.2467	835922	1697075	600113
616	616	16	1	0	112	2	2.331	10229256	17002518	5322347
617	617	16	1	0	117	2	0.07135	467169	667056	187693
618	618	16	1	0	102	1	0.04711	191633	267072	71515
619	619	16	1	2			0.1249	0	539668	261571
620	620	16	1	0	106	1	0.3625	3994617	5037610	1043928
621	621	16	1	0	107	2	0.3199	1962210	3003325	908248
622	622	16	1	0	108	1	0.2168	1930186	2623658	643453
623	623	16	1	0	92	1	0.04711	265894	349793	84028
624	624	16	1	0	119	3	2.504	2241411	12716365	6522051
625	625	16	1	0	103	1	0.06654	689739	858110	177745
626	626	16	1	0	108	2	0.05949	197456	386224	168490
627	627	16	1	0	110	2	0.1797	1274202	1821053	520545
628	628	16	1	0	114	2	0.04711	253890	331193	75840
629	629	16	1	0	111	2	0.05634	217407	387162	140094
630	630	16	1	0	125	3	1.69	3414625	10219210	4704942
631	631	16	1	0	114	2	1.38	6841997	11682586	3734069
632	632	16	1	0	104	1	0.09188	503117	805448	274116
633	633	16	1	0	106	2	0.5809	2704504	5008717	1956877
634	634	16	1	0	120	2	1.184	3987059	8508072	3628883
635	635	16	1	0	101	2	0.04701	45230	69820	24380
636	636	16	1	2			0.1907	0	790003	358066
637	637	16	1	0	111	2	3.518	13684494	24876619	9532400
638	638	16	1	0	105	1	0.2627	2220139	3097842	843233
639	639	16	1	0	113	2	3.964	16030415	28352274	9563387
640	640	16	1	2			0.05015	0	29093	8995
641	641	16	1	0	107	1	0.07727	521570	745566	225154
642	642	16	1	0	102	1	0.3287	1704544	2956532	1187989
643	643	16	1	0	116	2	1.362	9411159	13782276	4034608
644	644	16	1	0	119	2	0.06118	416448	587782	156337
645	645	16	1	0	112	2	0.1396	893064	1320964	341241
646	646	16	1	0	108	1	0.2146	1000962	1770369	659288
647	647	16	1	0	111	2	0.6135	3043174	5027291	1645277
648	648	16	1	0	118	3	0.2495	838822	1744758	695149
649	649	16	1	0	133	3	0.2593	268302	1339810	518358
650	650	16	1	0	113	2	0.1389	1038228	1470395	403346
651	651	16	1	0	124	2	0.2908	665351	1783790	718823
652	652	16	1	2			20.19	0	63293448	30519198
653	653	16	1	0	116	2	3.12	13638243	22854604	7385228
654	654	16	1	0	113	2	0.1868	1136609	1831964	594375
655	655	16	1	2			0.06791	0	261980	160882
656	656	16	1	0	112	2	1.199	5161515	9236251	3346830
657	657	16	1	0	113	2	0.5429	2965781	4893815	1738025
658	658	16	1	0	106	1	0.403	2584053	4065342	1257417
659	659	16	1	0	97	1	0.04715	21655	38142	15308
660	660	16	1	2			0.7361	0	3083039	1845543
661	661	16	1	0	111	1	0.1096	711403	1080308	329476
662	662	16	1	0	120	2	0.9798	5801162	9065418	2439897
663	663	16	1	0	110	1	1.928	13009663	17988189	5328520
664	664	16	1	0	121	2	0.1646	507237	1139036	432782
665	665	16	1	0	102	1	0.3411	2980883	4175555	1149081
666	666	16	1	2			1.46	0	5353731	2873277
667	667	16	1	2			3.004	0	11852395	5049204
668	668	16	1	2			45.89	0	151560296	80574469
669	669	16	1	0	105	2	0.135	1359213	1767670	382887
670	670	16	1	0	106	2	0.1216	583774	1021229	353449
671	671	16	1	0	114	2	1.307	8001283	12115083	3617419
672	672	16	1	0	141	3	1.356	2360902	7687226	3763646
673	673	16	1	0	101	1	0.2288	1794315	2587993	748849
674	674	16	1	0	113	2	0.04699	302158	411016	108087
675	675	16	1	0	100	1	0.9825	5165340	8480061	2996661
676	676	16	1	0	108	2	0.3737	1806216	3046793	1085310
677	677	16	1	0	115	2	0.5449	3155054	5003296	1517222
678	678	16	1	0	111	2	0.04696	169069	294321	109619
679	679	16	1	0	109	2	0.1472	1458556	1923561	452932
680	680	16	1	0	103	1	0.4106	4555653	5698537	1171219
681	681	16	1	0	119	2	8.35	44323789	65220710	18138661
682	682	16	1	0	111	2	0.1702	1057404	1591652	465748
683	683	16	1	0	100	1	0.04688	65740	87995	22454
684	684	16	1	0	128	3	0.9028	1810927	5446146	2177221
685	685	16	1	0	119	2	5.142	24479530	38625311	12178861
686	686	16	1	0	112	2	0.2296	1450073	2150924	629491
687	687	16	1	0	117	2	0.4962	2457800	4247572	1439599
688	688	16	1	0	123	2	5.559	13421576	31102737	12721094
689	689	16	1	0	107	2	0.09618	572129	878765	268546
690	690	16	1	0	109	2	0.08646	399780	691593	260864
691	691	16	1	0	137	3	0.6692	1118136	3869685	1739018
692	692	16	1	0	106	2	0.5078	3009527	4918555	1608072
693	693	16	1	0	115	2	0.6699	3683775	5969908	1956851
694	694	16	1	0	113	2	0.4122	2008328	3593291	1384333
695	695	16	1	0	128	2	4.8	23075361	36932251	11303196
696	696	16	1	0	101	1	0.1069	663035	997824	292752
697	697	16	1	0	105	2	0.09703	694074	1001149	284340
698	698	16	1	0	119	2	0.3652	1032142	2445199	1017034
699	699	16	1	0	112	2	0.04701	182977	251826	64330
700	700	16	1	0	98	1	0.06328	338279	527601	189182
701	701	16	1	0	116	2	0.2865	1585255	2588123	756376
702	702	16	1	0	115	2	0.3766	829864	2297461	906589
703	703	16	1	0	116	2	0.1113	659344	1032312	323177
704	704	16	1	0	136	3	0.3708	911386	2294289	917060
705	705	16	1	0	116	2	3.026	13563295	22432580	7099479
706	706	16	1	0	107	2	1.467	7072218	12409175	4218652
707	707	16	1	0	115	2	0.0986	642837	964174	271468
708	708	16	1	0	107	1	2.017	15381758	20427876	4909537
709	709	16	1	0	115	2	0.2973	1503314	2660444	882346
710	710	16	1	2			0.1243	0	515796	212077
711	711	16	1	0	121	2	0.1417	374644	912295	376706
712	712	16	1	0	110	2	0.04703	144391	250470	94391
713	713	16	1	0	104	1	0.1264	869792	1291986	378354
714	714	16	1	0	135	3	0.2718	1028416	1962234	761785
715	715	16	1	0	116	2	0.237	1238352	2057978	712287
716	716	16	1	0	112	2	0.7784	3995323	6739022	2328905
717	717	16	1	0	119	2	1.29	7006056	11350940	3462971
718	718	16	1	0	101	2	0.04716	54955	80905	22686
719	719	16	1	2			23.46	0	72400166	34825258
720	720	16	1	0	116	2	0.3539	1468346	2791753	917965
721	721	16	1	0	105	1	0.108	438759	845717	400389
722	722	16	1	0	109	2	0.9529	5957201	9019925	2359029
723	723	16	1	0	122	2	0.2846	1025525	2105907	790394
724	724	16	1	0	114	2	0.6316	4416347	6585385	1668167
725	725	16	1	2			0.2371	0	980124	375966
726	726	16	1	0	117	2	0.2514	1318288	2211305	821553
727	727	16	1	0	109	1	0.1612	821844	1360179	429099
728	728	16	1	0	111	2	0.2463	1476322	2293143	679789
729	729	16	1	0	104	1	0.1133	1293970	1620812	304807
730	730	16	1	0	128	3	0.09818	253982	597038	247000
731	731	16	1	0	118	2	2.182	13579511	20170207	6067976
732	732	16	1	0	117	2	0.4221	418232	2191662	912445
733	733	16	1	0	117	2	0.3406	2147690	3320911	963831
734	734	16	1	0	106	2	0.08878	455206	720491	221859
735	735	16	1	0	108	2	0.2202	1258647	2015315	662476
736	736	16	1	0	107	2	0.1586	1164794	1662947	474056
737	737	16	1	0	119	2	9.217	35755115	63385545	22337385
738	738	16	1	0	107	1	0.3184	2823187	3905157	1068890
739	739	16	1	0	103	1	0.1814	1432742	2058714	635585
740	740	16	1	0	119	2	0.6847	4543421	7000335	2304114
741	741	16	1	0	115	2	0.76	3466286	6270013	2208838
742	742	16	1	0	103	1	0.04737	149539	260533	90264
743	743	16	1	0	116	2	0.6969	2757600	5510596	1994824
744	744	16	1	2			0.7632	0	3125142	1902309
745	745	16	1	0	109	2	0.06254	195204	387703	178905
746	746	16	1	0	111	2	0.2284	1468641	2239949	600415
747	747	16	1	0	111	2	1.393	9450779	13593510	3524366
748	748	16	1	0	109	2	0.04707	92631	135595	39794
749	749	16	1	0	103	1	0.1179	746419	1118546	329047
750	750	16	1	0	117	2	0.5453	3243922	5183124	1646865
751	751	16	1	0	105	1	0.04739	145915	216672	69868
752	752	16	1	0	104	1	0.8474	2500150	5998530	3200140
753	753	16	1	2			4.267	0	15127803	7837347
754	754	16	1	0	110	2	2.323	11000425	17676257	5441987
755	755	16	1	0	108	2	0.8867	7287053	9696485	2260019
756	756	16	1	0	113	2	0.1027	464750	810256	264448
757	757	16	1	0	100	1	0.047	249551	313297	63772
758	758	16	1	0	100	2	0.09865	701204	1033928	331213
759	759	16	1	0	114	1	0.4831	3268331	5065609	1538028
760	760	16	1	0	117	2	0.7174	4094012	6596607	2159862
761	761	16	1	0	113	2	0.5532	2139697	4285155	1661859
762	762	16	1	0	110	2	0.2682	1190972	2165964	656396
763	763	16	1	0	138	3	4.065	6571466	20932161	10837544
764	764	16	1	0	108	1	0.2421	2267948	3014975	700022
765	765	16	1	0	107	2	0.04712	235436	345331	107702
766	766	16	1	2			0.2032	0	824381	297918
767	767	16	1	0	109	2	0.648	3315615	5615552	1946502
768	768	16	1	0	99	1	0.7996	6501667	8609400	2033323
769	769	16	1	0	105	1	0.986	5768236	9145881	2988616
770	770	16	1	0	112	2	0.516	2896411	4667803	1567575
771	771	16	1	0	106	2	0.05477	433519	569769	130244
772	772	16	1	0	110	2	0.175	661401	1275042	438272
773	773	16	1	0	105	1	0.1273	409291	859601	368058
774	774	16	1	0	139	3	1.189	1039738	5847270	2784224
775	775	16	1	0	109	2	0.317	2631330	3580795	908578
776	776	16	1	0	104	2	0.04718	185864	238966	48914
777	777	16	1	0	107	2	0.09886	403850	750456	305236
778	778	16	1	0	109	2	0.2342	1248539	2066814	690230
779	779	16	1	0	122	3	0.1178	311179	738107	308041
780	780	16	1	0	101	1	0.1323	1588813	1942408	393290
781	781	16	1	0	111	2	0.08322	279431	558489	218781
782	782	16	1	0	111	2	0.1426	476659	959813	358542
783	783	16	1	0	110	1	2.632	12375548	20421279	7489749
784	784	16	1	0	110	2	0.04703	64896	134969	56778
785	785	16	1	0	118	2	4.524	26867276	39791487	11666514
786	786	16	1	0	114	2	1.871	13270590	18120352	3870789
787	787	16	1	0	107	2	0.1924	460379	1179006	557870
788	788	16	1	0	94	1	0.06527	530366	708477	178527
789	789	16	1	0	113	1	0.1997	1024382	1755264	609764
790	790	16	1	0	106	2	0.08689	306499	586835	235372
791	791	16	1	0	108	1	0.0473	113214	187965	52200
792	792	16	1	0	102	1	0.1035	954428	1264253	274223
793	793	16	1	0	115	2	1.155	7545688	11338823	3277457
794	794	16	1	0	119	3	0.3735	1735246	3042443	1130455
795	795	16	1	0	106	1	0.253	1631005	2447108	727799
796	796	16	1	0	156	4	0.4344	651787	2442015	935204
797	797	16	1	0	109	2	0.3271	2260770	3377655	1050443
798	798	16	1	2			7.147	0	26526477	11686061
799	799	16	1	0	115	2	0.1022	583105	934096	297388
800	800	16	1	0	113	2	0.9183	7588232	10460572	2612097
801	801	16	1	0	104	2	0.3034	1957398	2985644	940547
802	802	16	1	0	110	2	0.7764	5017190	7626909	2254859
803	803	16	1	2			0.04688	0	2240	997
804	804	16	1	0	124	3	1.439	3958689	9348977	4604620
805	805	16	1	0	102	1	0.1135	1260242	1583161	324981
806	806	16	1	0	105	1	0.1305	858907	1308853	418711
807	807	16	1	0	105	1	0.106	1270901	1535005	264669
808	808	16	1	0	112	2	0.07173	478744	662531	184287
809	809	16	1	0	114	2	0.2739	1068322	2068412	780085
810	810	16	1	0	91	1	0.04723	114174	153218	38862
811	811	16	1	0	118	2	0.5376	1987313	4000663	1634316
812	812	16	1	0	108	1	0.07672	526776	736302	181898
813	813	16	1	0	105	1	0.0666	378297	572953	201485
814	814	16	1	0	105	2	0.2444	2165512	2897398	722145
815	815	16	1	0	103	2	0.04722	242808	336553	110546
816	816	16	1	0	96	1	0.09937	1170689	1427823	267702
817	817	16	1	0	110	2	0.08157	416086	682438	252849
818	818	16	1	0	110	2	0.1887	748115	1430193	493851
819	819	16	1	0	104	1	0.2458	2120080	2925363	763721
820	820	16	1	0	113	2	0.689	4884565	7018976	1903233
821	821	16	1	0	118	2	1.485	5814016	10924003	3459369
822	822	16	1	0	98	1	0.1922	803920	1517136	600036
823	823	16	1	0	109	2	0.06348	320199	490018	148274
824	824	16	1	0	110	1	0.1042	808570	1142030	290238
825	825	16	1	0	97	1	0.04693	69416	93156	23583
826	826	16	1	0	113	2	0.04718	111427	193673	70086
827	827	16	1	0	113	2	1.508	7098459	12209249	4319871
828	828	16	1	0	125	3	1.533	4255618	9817416	4467585
829	829	16	1	0	106	2	0.05148	416925	539167	126487
830	830	16	1	0	120	2	4.004	10871183	24694669	9535430
831	831	16	1	2			25.58	0	83595289	40975354
832	832	16	1	0	124	2	2.284	5453889	13745738	6125911
833	833	16	1	0	127	2	22.74	53999039	120420175	42678857
834	834	16	1	0	110	2	0.7791	5531862	8048769	2387316
835	835	16	1	2			0.1994	0	870248	523359
836	836	16	1	0	122	2	1.475	9862755	14402196	4285666
837	837	16	1	0	116	2	1.32	9169938	13602540	3769977
838	838	16	1	0	107	2	0.101	1004078	1257727	266315
839	839	16	1	0	119	2	0.4524	2398500	4108647	1507775
840	840	16	1	0	116	2	6.817	16488325	38308268	14183417
841	841	16	1	0	104	2	0.04968	302067	429439	121742
842	842	16	1	0	116	2	1.307	4378253	9085925	3531591
843	843	16	1	0	119	2	2.172	13730807	20157372	5490662
844	844	16	1	0	109	1	1.22	10616211	14510379	3701732
845	845	16	1	0	107	2	0.1457	765972	1268515	389619
846	846	16	1	0	100	1	0.04702	29100	48523	19038
847	847	16	1	0	116	2	0.06787	311736	531340	192267
848	848	16	1	0	135	3	0.0471	186593	287924	99800
849	849	16	1	0	106	2	2.235	13332708	20677445	6587137
850	850	16	1	0	113	2	0.3055	2492648	3435630	859909
851	851	16	1	0	116	2	0.0473	134817	204081	65665
852	852	16	1	0	98	1	0.04776	66297	96755	24422
853	853	16	1	0	107	2	0.4266	4149368	5482698	1261918
854	854	16	1	0	111	2	0.09352	774630	1049438	248111
855	855	16	1	0	104	2	0.5451	5376851	6755663	1450411
856	856	16	1	0	100	1	0.09751	837355	1142943	289455
857	857	16	1	3			71.09	152612005	345570362	150000013
858	858	16	1	0	111	2	0.4516	3951243	5343148	1359032
859	859	16	1	0	105	2	0.06026	420462	554110	136754
860	860	16	1	0	108	1	0.455	2771288	4302707	1267142
861	861	16	1	0	110	2	0.05842	244939	412201	131802
862	862	16	1	0	111	2	0.07463	255290	515684	214031
863	863	16	1	0	114	2	0.2182	1063036	1913115	663926
864	864	16	1	0	117	2	0.1393	488791	985590	363203
865	865	16	1	0	112	2	0.5357	2931995	4753950	1582952
866	866	16	1	0	135	3	0.8163	2106096	5200759	2191790
867	867	16	1	0	101	1	0.2241	2095307	2726705	728705
868	868	16	1	0	111	2	2.142	16204989	22028177	5367930
869	869	16	1	0	102	1	0.2324	1524720	2373951	801137
870	870	16	1	0	100	1	0.2056	2471201	3062320	617395
871	871	16	1	0	124	2	0.476	3221856	4810962	1496204
872	872	16	1	0	102	1	0.1319	342593	833105	340018
873	873	16	1	0	116	2	0.9985	3398670	7107260	2858105
874	874	16	1	0	113	2	2.658	16048393	23355167	6536877
875	875	16	1	0	101	2	0.4948	3880599	5550432	1409279
876	876	16	1	0	117	2	0.6169	2669787	5064095	1797977
877	877	16	1	0	104	1	0.04708	108346	140223	32340
878	878	16	1	0	117	2	0.04947	288279	406908	116098
879	879	16	1	0	105	2	0.06181	403452	564340	157252
880	880	16	1	0	101	1	0.1318	1077765	1518848	432725
881	881	16	1	0	109	2	0.123	716493	1118720	377012
882	882	16	1	0	114	2	0.7382	5998476	8134938	1941780
883	883	16	1	0	110	2	0.8736	5283436	8241193	2484056
884	884	16	1	2			0.047	0	143500	65374
885	885	16	1	2			0.04727	0	1530	545
886	886	16	1	0	102	1	0.2226	2923973	3598499	676797
887	887	16	1	0	104	1	0.04691	71264	109955	36326
888	888	16	1	0	114	2	0.686	3379018	5979158	2045544
889	889	16	1	0	103	1	0.3161	3256277	4202933	903080
890	890	16	1	0	114	2	5.731	22529413	39136676	14552446
891	891	16	1	0	111	2	0.08078	810618	1019049	201337
892	892	16	1	0	112	3	0.04704	47189	147870	69901
893	893	16	1	0	99	2	0.04743	180414	269750	94074
894	894	16	1	0	110	1	1.052	8499652	11953806	3392339
895	895	16	1	0	114	2	0.1467	727031	1233443	429428
896	896	16	1	2			0.06242	0	229277	98413
897	897	16	1	0	98	1	0.06791	459302	646209	172454
898	898	16	1	0	114	2	2.569	12548298	20980012	6827098
899	899	16	1	0	120	2	1.186	6730211	10580789	3332528
900	900	16	1	0	152	4	0.09157	200502	523192	217815
901	901	16	1	0	103	2	0.04996	282770	394896	113271
902	902	16	1	0	107	2	0.07601	414432	631452	210792
903	903	16	1	0	117	2	0.5984	2868627	4969540	1847671
904	904	16	1	0	114	2	0.08446	323280	604643	227609
905	905	16	1	0	101	1	0.1881	1921206	2473362	522495
