row	seed	threads	draw	outcome	moves	states	time	passes
587	729960	4	1	2	0	97650	0.373191	-1
588	730797	4	1	2	0	105889	0.418076	-1
589	731634	4	1	2	0	1753926	4.15469	-1
590	732471	4	1	2	0	21256	0.130594	-1
591	733308	4	1	2	0	49167	0.201096	-1
592	734145	4	1	2	0	3034	0.123081	-1
593	734982	4	1	0	112	189307	0.597882	1
594	735819	4	1	2	0	30	0.120684	-1
595	736656	4	1	2	0	20826	0.124685	-1
596	737493	4	1	2	0	13370	0.121641	-1
597	738330	4	1	0	114	2791327	6.45094	1
598	739167	4	1	2	0	11035	0.120979	-1
599	740004	4	1	2	0	47750	0.190897	-1
600	740841	4	1	0	100	1750079	3.91195	1
601	741678	4	1	2	0	110139	0.380147	-1
602	742515	4	1	2	0	15524	0.122717	-1
603	743352	4	1	0	108	624810	1.69446	1
604	744189	4	1	2	0	69534	0.300795	-1
605	745026	4	1	0	114	1839870	4.0768	1
606	745863	4	1	2	0	3827	0.118883	-1
607	746700	4	1	2	0	43983	0.198678	-1
608	747537	4	1	2	0	169	0.121783	-1
609	748374	4	1	0	108	361560	1.07853	1
610	749211	4	1	2	0	47985	0.198432	-1
611	750048	4	1	2	0	176811	0.549191	-1
612	750885	4	1	2	0	5793	0.121278	-1
613	751722	4	1	0	112	661306	1.47889	1
614	752559	4	1	2	0	65663	0.24465	-1
615	753396	4	1	2	0	14977	0.123513	-1
616	754233	4	1	2	0	41093	0.198999	-1
617	755070	4	1	2	0	2455	0.121034	-1
618	755907	4	1	0	101	2625239	4.94253	1
619	756744	4	1	2	0	55936	0.246125	-1
620	757581	4	1	0	101	487804	1.17582	1
621	758418	4	1	2	0	1066	0.123798	-1
622	759255	4	1	2	0	3020998	6.4171	-1
623	760092	4	1	2	0	158210	0.51172	-1
624	760929	4	1	2	0	493447	1.47368	-1
625	761766	4	1	2	0	132747	0.451042	-1
626	762603	4	1	2	0	225447	0.70694	-1
627	763440	4	1	2	0	113474	0.415073	-1
628	764277	4	1	2	0	214100	0.74768	-1
629	765114	4	1	2	0	7659	0.123455	-1
630	765951	4	1	2	0	12040	0.126359	-1
631	766788	4	1	2	0	94632	0.364528	-1
632	767625	4	1	2	0	43761	0.186467	-1
633	768462	4	1	2	0	31034	0.173223	-1
634	769299	4	1	0	113	110026	0.372813	1
635	770136	4	1	2	0	51161	0.217414	-1
636	770973	4	1	0	101	1264614	2.36267	1
637	771810	4	1	0	101	186190	0.554104	1
638	772647	4	1	2	0	353154	1.21251	-1
639	773484	4	1	0	108	504701	1.40178	1
640	774321	4	1	2	0	1836	0.119506	-1
641	775158	4	1	2	0	105095	0.377296	-1
642	775995	4	1	0	106	1144397	2.82776	1
643	776832	4	1	2	0	762578	1.85266	-1
644	777669	4	1	2	0	111500	0.414585	-1
645	778506	4	1	0	99	30466	0.138674	1
646	779343	4	1	2	0	676739	1.99092	-1
647	780180	4	1	2	0	8727	0.124206	-1
648	781017	4	1	2	0	201663	0.684993	-1
649	781854	4	1	2	0	467	0.12181	-1
650	782691	4	1	0	111	799104	2.08982	1
651	783528	4	1	2	0	18333	0.125135	-1
652	784365	4	1	0	111	378253	0.933419	1
653	785202	4	1	2	0	170620	0.593452	-1
654	786039	4	1	0	100	295937	0.901367	1
655	786876	4	1	0	105	1259214	3.0201	1
656	787713	4	1	2	0	3867	0.120812	-1
657	788550	4	1	0	104	118670	0.404615	1
658	789387	4	1	2	0	166	0.120453	-1
659	790224	4	1	0	99	467414	1.22096	1
660	791061	4	1	0	107	589849	1.64953	1
661	791898	4	1	0	108	1246555	2.76634	1
662	792735	4	1	0	108	668710	1.82065	1
663	793572	4	1	0	97	5948023	10.3541	1
664	794409	4	1	0	88	471451	1.13079	1
665	795246	4	1	2	0	45014	0.203511	-1
666	796083	4	1	0	110	642380	1.69656	1
667	796920	4	1	2	0	67776	0.280391	-1
668	797757	4	1	2	0	123329	0.416428	-1
669	798594	4	1	2	0	33291	0.175225	-1
670	799431	4	1	2	0	1990	0.121043	-1
671	800268	4	1	2	0	52391	0.22116	-1
672	801105	4	1	2	0	104527	0.392304	-1
673	801942	4	1	2	0	267	0.118791	-1
674	802779	4	1	2	0	336164	0.996625	-1
675	803616	4	1	0	115	1078727	2.76572	1
676	804453	4	1	2	0	1045	0.120231	-1
677	805290	4	1	2	0	7583	0.121987	-1
678	806127	4	1	2	0	7210	0.121252	-1
679	806964	4	1	2	0	78319	0.287701	-1
680	807801	4	1	2	0	57950	0.230411	-1
681	808638	4	1	0	100	2827437	4.73709	1
682	809475	4	1	0	103	171313	0.490247	1
683	810312	4	1	2	0	23681	0.126102	-1
684	811149	4	1	0	104	324160	0.996163	1
685	811986	4	1	0	112	396946	1.15975	1
686	812823	4	1	2	0	261427	0.804309	-1
687	813660	4	1	2	0	23790	0.139508	-1
688	814497	4	1	2	0	180519	0.682855	-1
689	815334	4	1	0	102	367498	0.915473	1
690	816171	4	1	2	0	862361	2.37139	-1
691	817008	4	1	2	0	159	0.121063	-1
692	817845	4	1	2	0	20330	0.13301	-1
693	818682	4	1	0	115	4130414	9.02265	1
694	819519	4	1	2	0	9921	0.123459	-1
695	820356	4	1	2	0	157987	0.527963	-1
696	821193	4	1	2	0	7294	0.124844	-1
697	822030	4	1	2	0	2955	0.122043	-1
698	822867	4	1	2	0	9596	0.120241	-1
699	823704	4	1	2	0	8619	0.121448	-1
700	824541	4	1	0	110	81674	0.304706	1
701	825378	4	1	0	105	365993	0.974309	1
702	826215	4	1	0	104	2523240	4.97071	1
703	827052	4	1	2	0	3302	0.119788	-1
704	827889	4	1	2	0	183582	0.678523	-1
705	828726	4	1	0	97	120233	0.401633	1
706	829563	4	1	2	0	101331	0.3742	-1
707	830400	4	1	2	0	3036336	6.38747	-1
708	831237	4	1	2	0	516015	1.42593	-1
709	832074	4	1	0	107	542373	1.53394	1
710	832911	4	1	2	0	633	0.116455	-1
711	833748	4	1	0	105	1371513	3.21817	1
712	834585	4	1	2	0	46170	0.222689	-1
713	835422	4	1	2	0	125	0.123187	-1
714	836259	4	1	0	107	607814	1.55088	1
715	837096	4	1	2	0	1054	0.119089	-1
716	837933	4	1	0	97	33281	0.147768	1
717	838770	4	1	2	0	134956	0.439784	-1
718	839607	4	1	2	0	5488	0.121683	-1
719	840444	4	1	2	0	25800	0.132524	-1
720	841281	4	1	0	96	88074	0.306874	1
721	842118	4	1	0	103	230677	0.743077	1
722	842955	4	1	2	0	199760	0.633672	-1
723	843792	4	1	0	101	45381	0.191265	1
724	844629	4	1	2	0	25321	0.13553	-1
725	845466	4	1	2	0	61279	0.258543	-1
726	846303	4	1	0	115	772835	2.06045	1
727	847140	4	1	2	0	30816	0.164067	-1
728	847977	4	1	0	101	11735542	18.5899	1
729	848814	4	1	2	0	49170	0.189585	-1
730	849651	4	1	2	0	7774	0.122806	-1
731	850488	4	1	2	0	31976	0.177016	-1
732	851325	4	1	0	100	4774537	8.62576	1
733	852162	4	1	2	0	497	0.117412	-1
734	852999	4	1	2	0	3827	0.121856	-1
735	853836	4	1	2	0	2523	0.120591	-1
736	854673	4	1	2	0	100862	0.368089	-1
737	855510	4	1	2	0	28864	0.153893	-1
738	856347	4	1	0	106	868716	2.08619	1
739	857184	4	1	2	0	1023	0.118761	-1
740	858021	4	1	0	103	163735	0.541396	1
741	858858	4	1	2	0	4008	0.119687	-1
742	859695	4	1	2	0	3488	0.119376	-1
743	860532	4	1	2	0	768	0.120177	-1
744	861369	4	1	2	0	16888	0.125019	-1
745	862206	4	1	0	96	71887	0.259617	1
746	863043	4	1	2	0	1363	0.11702	-1
747	863880	4	1	2	0	58595	0.268163	-1
748	864717	4	1	2	0	48951	0.21818	-1
749	865554	4	1	2	0	93199	0.361106	-1
750	866391	4	1	2	0	823072	2.12815	-1
751	867228	4	1	0	107	913581	2.3903	1
752	868065	4	1	2	0	30776	0.139624	-1
753	868902	4	1	0	104	1990444	4.32973	1
754	869739	4	1	2	0	29720	0.151941	-1
755	870576	4	1	0	108	163122	0.562533	1
756	871413	4	1	0	103	189226	0.531178	1
757	872250	4	1	0	111	322948	0.939932	1
758	873087	4	1	2	0	1708	0.120687	-1
759	873924	4	1	0	105	158062	0.515676	1
760	874761	4	1	0	98	583437	1.5982	1
761	875598	4	1	2	0	78973	0.305548	-1
762	876435	4	1	2	0	109452	0.388652	-1
763	877272	4	1	0	109	220762	0.687471	1
764	878109	4	1	2	0	56695	0.221782	-1
765	878946	4	1	2	0	14266	0.121803	-1
766	879783	4	1	2	0	110569	0.356342	-1
767	880620	4	1	2	0	59097	0.234315	-1
768	881457	4	1	2	0	145549	0.546316	-1
769	882294	4	1	0	104	861531	2.32292	1
770	883131	4	1	2	0	56375	0.237987	-1
771	883968	4	1	0	110	107907	0.388555	1
772	884805	4	1	2	0	17837	0.12785	-1
773	885642	4	1	2	0	6240	0.120618	-1
774	886479	4	1	2	0	51920	0.236544	-1
775	887316	4	1	2	0	110432	0.42372	-1
776	888153	4	1	2	0	11546	0.12265	-1
777	888990	4	1	2	0	1535195	3.58783	-1
778	889827	4	1	2	0	322665	1.00607	-1
779	890664	4	1	2	0	3865	0.120811	-1
780	891501	4	1	2	0	5981	0.121923	-1
781	892338	4	1	0	101	223904	0.705823	1
782	893175	4	1	2	0	31844	0.148404	-1
783	894012	4	1	2	0	14712	0.121979	-1
784	894849	4	1	0	104	3191462	5.93104	1
785	895686	4	1	2	0	79773	0.333826	-1
786	896523	4	1	2	0	1351853	3.51885	-1
787	897360	4	1	0	103	700650	1.8126	1
788	898197	4	1	2	0	2037	0.119703	-1
789	899034	4	1	2	0	26937	0.140802	-1
790	899871	4	1	2	0	56615	0.232027	-1
791	900708	4	1	2	0	4720228	10.9459	-1
792	901545	4	1	0	111	146047	0.48582	1
793	902382	4	1	2	0	91868	0.348589	-1
794	903219	4	1	0	105	64752	0.267497	1
795	904056	4	1	0	109	876130	2.09347	1
796	904893	4	1	2	0	185	0.117298	-1
797	905730	4	1	0	102	156447	0.517254	1
798	906567	4	1	2	0	144302	0.498635	-1
799	907404	4	1	2	0	27084	0.148016	-1
800	908241	4	1	0	100	416797	1.12882	1
801	909078	4	1	2	0	74877	0.313084	-1
802	909915	4	1	2	0	1977	0.119133	-1
803	910752	4	1	2	0	41775	0.174589	-1
804	911589	4	1	2	0	69138	0.281493	-1
805	912426	4	1	2	0	1698	0.124959	-1
806	913263	4	1	0	103	832656	2.11431	1
807	914100	4	1	0	112	1669188	3.75804	1
808	914937	4	1	2	0	4233	0.120881	-1
809	915774	4	1	2	0	865065	2.10728	-1
810	916611	4	1	2	0	18521	0.124931	-1
811	917448	4	1	2	0	1241	0.118365	-1
812	918285	4	1	0	102	85367	0.306304	1
813	919122	4	1	2	0	74314	0.295096	-1
814	919959	4	1	0	113	1104229	2.69979	1
815	920796	4	1	2	0	585280	1.63909	-1
816	921633	4	1	2	0	314147	0.925597	-1
817	922470	4	1	2	0	388059	1.05901	-1
818	923307	4	1	2	0	6236	0.122356	-1
819	924144	4	1	0	96	81698	0.272871	1
820	924981	4	1	2	0	636	0.118667	-1
821	925818	4	1	2	0	136666	0.451817	-1
822	926655	4	1	2	0	5636974	11.5827	-1
823	927492	4	1	2	0	314191	1.02461	-1
824	928329	4	1	0	105	1365544	3.20039	1
825	929166	4	1	0	111	384872	1.1329	1
826	930003	4	1	2	0	69169	0.295825	-1
827	930840	4	1	2	0	6882	0.121829	-1
828	931677	4	1	2	0	199691	0.725816	-1
829	932514	4	1	0	99	1329471	3.21868	1
830	933351	4	1	2	0	1250260	3.23677	-1
831	934188	4	1	2	0	164772	0.54564	-1
832	935025	4	1	2	0	1535	0.121159	-1
833	935862	4	1	0	105	184093	0.609897	1
834	936699	4	1	0	102	710065	1.59944	1
835	937536	4	1	0	101	68915	0.244693	1
836	938373	4	1	0	104	1965321	4.49321	1
837	939210	4	1	2	0	72115	0.303601	-1
838	940047	4	1	2	0	20424	0.125322	-1
839	940884	4	1	2	0	4093	0.12056	-1
840	941721	4	1	0	112	37594	0.166904	1
841	942558	4	1	2	0	64298	0.29452	-1
842	943395	4	1	2	0	129	0.121866	-1
843	944232	4	1	0	99	419693	1.07563	1
844	945069	4	1	0	95	210236	0.603001	1
845	945906	4	1	2	0	8410	0.121946	-1
846	946743	4	1	2	0	1820651	4.24432	-1
847	947580	4	1	2	0	14547	0.122357	-1
848	948417	4	1	2	0	11760	0.120798	-1
849	949254	4	1	2	0	105170	0.396661	-1
850	950091	4	1	0	104	6417387	12.337	1
851	950928	4	1	2	0	659284	1.87945	-1
852	951765	4	1	2	0	194691	0.544055	-1
853	952602	4	1	0	104	112209	0.387203	1
854	953439	4	1	2	0	12624	0.122819	-1
855	954276	4	1	0	106	58992	0.218183	1
856	955113	4	1	2	0	10132	0.121163	-1
857	955950	4	1	2	0	345972	1.18635	-1
858	956787	4	1	2	0	7985	0.12283	-1
859	957624	4	1	2	0	139840	0.437594	-1
860	958461	4	1	2	0	44357	0.206081	-1
861	959298	4	1	2	0	73979	0.300121	-1
862	960135	4	1	2	0	93702	0.371504	-1
863	960972	4	1	0	104	1785094	3.66988	1
864	961809	4	1	2	0	34067	0.160862	-1
865	962646	4	1	0	96	57151	0.229338	1
866	963483	4	1	2	0	595613	1.52429	-1
867	964320	4	1	0	95	253248	0.742831	1
868	965157	4	1	2	0	235	0.120219	-1
869	965994	4	1	2	0	49296	0.218492	-1
870	966831	4	1	2	0	2046944	4.48563	-1
871	967668	4	1	0	109	262472	0.869062	1
872	968505	4	1	2	0	76594	0.314483	-1
873	969342	4	1	2	0	22527	0.135046	-1
874	970179	4	1	2	0	2660	0.12555	-1
875	971016	4	1	0	102	1527314	3.0425	1
876	971853	4	1	2	0	11851	0.128131	-1
877	972690	4	1	0	99	22049	0.120763	1
878	973527	4	1	2	0	1330	0.120957	-1
879	974364	4	1	0	104	509212	1.39538	1
880	975201	4	1	2	0	38900	0.171457	-1
881	976038	4	1	2	0	45054	0.200878	-1
882	976875	4	1	0	106	543248	1.46515	1
883	977712	4	1	2	0	47854	0.215134	-1
884	978549	4	1	0	99	43770	0.176324	1
885	979386	4	1	2	0	38718	0.177614	-1
886	980223	4	1	2	0	5074	0.124647	-1
887	981060	4	1	2	0	255949	0.811732	-1
888	981897	4	1	0	117	443410	1.08691	1
889	982734	4	1	2	0	4042	0.120502	-1
890	983571	4	1	2	0	46441	0.195612	-1
891	984408	4	1	2	0	948	0.119637	-1
892	985245	4	1	2	0	186	0.118276	-1
893	986082	4	1	2	0	24453	0.145011	-1
894	986919	4	1	2	0	5304182	10.5715	-1
895	987756	4	1	2	0	162337	0.596315	-1
896	988593	4	1	0	107	2034467	4.80063	1
897	989430	4	1	2	0	353704	1.17038	-1
898	990267	4	1	2	0	12311	0.123401	-1
899	991104	4	1	0	104	1068221	2.69264	1
900	991941	4	1	2	0	500922	1.56069	-1
901	992778	4	1	2	0	17574	0.124319	-1
902	993615	4	1	0	106	247507	0.708599	1
903	994452	4	1	2	0	14906	0.128765	-1
904	995289	4	1	2	0	5410786	11.9307	-1
905	996126	4	1	2	0	13306	0.122541	-1
906	996963	4	1	2	0	155	0.117337	-1
907	997800	4	1	0	99	4332651	6.76735	1
908	998637	4	1	0	103	54653	0.221092	1
909	999474	4	1	2	0	26	0.123937	-1
910	1000311	4	1	2	0	175662	0.575134	-1
911	1001148	4	1	2	0	1434093	3.7899	-1
912	1001985	4	1	2	0	121466	0.41934	-1
913	1002822	4	1	2	0	2503086	4.92472	-1
914	1003659	4	1	0	103	486854	1.43432	1
915	1004496	4	1	0	94	483548	1.13964	1
916	1005333	4	1	2	0	2765	0.119732	-1
917	1006170	4	1	2	0	1186503	3.00599	-1
918	1007007	4	1	2	0	65897	0.271691	-1
919	1007844	4	1	2	0	451734	1.24746	-1
920	1008681	4	1	2	0	1018027	2.53055	-1
921	1009518	4	1	2	0	857946	2.19719	-1
922	1010355	4	1	2	0	47459	0.206191	-1
923	1011192	4	1	2	0	23866	0.153941	-1
924	1012029	4	1	2	0	2327	0.124123	-1
925	1012866	4	1	0	97	2845083	4.53263	1
926	1013703	4	1	2	0	3160	0.120448	-1
927	1014540	4	1	2	0	39352	0.183545	-1
928	1015377	4	1	0	100	670803	1.67863	1
929	1016214	4	1	0	100	77711	0.2756	1
930	1017051	4	1	2	0	11555	0.122744	-1
931	1017888	4	1	2	0	390	0.118152	-1
