row	seed	threads	draw	outcome	moves	passes	time	fringe	closed	mvtree
499	499	16	3	0	102	4	0.0476	946	6222	3421
500	500	16	3	0	96	3	0.2717	509519	1455003	742974
501	501	16	3	0	89	2	0.4152	1324862	2913606	1282276
502	502	16	3	0	108	5	0.2606	667983	1610767	654450
503	503	16	3	0	98	4	0.5929	2046248	4162282	1741625
504	504	16	3	0	93	2	0.7776	1554431	4539543	2139435
505	505	16	3	0	92	2	0.3479	1349231	2583485	1077898
506	506	16	3	0	98	3	4.641	16151223	30403820	12673799
507	507	16	3	0	98	4	0.06266	253111	443396	170902
508	508	16	3	0	118	4	0.08524	74045	341349	181678
509	509	16	3	0	101	4	0.4821	1248654	3087186	1726092
510	510	16	3	2			0.04704	0	50924	28754
511	511	16	3	0	96	3	0.6755	2676940	5216403	2280186
512	512	16	3	0	87	2	0.1675	1000704	1512833	486471
513	513	16	3	2			2.459	0	9868324	6725576
514	514	16	3	0	93	3	1.988	8626412	15197718	5860647
515	515	16	3	0	98	3	0.05682	202410	375245	161835
516	516	16	3	2			0.04729	0	73999	47981
517	517	16	3	0	99	4	0.339	923062	2230743	1053644
518	518	16	3	2			0.04697	0	2322	1420
519	519	16	3	2			0.04789	0	58811	35996
520	520	16	3	0	92	4	0.1859	620395	1262615	580820
521	521	16	3	0	100	3	0.3303	766553	2044633	1064883
522	522	16	3	0	108	3	0.1701	287521	861736	456540
523	523	16	3	2			0.07482	0	306080	188603
524	524	16	3	0	120	6	4.014	2177221	16824151	9448423
525	525	16	3	2			0.04922	0	2865	1538
526	526	16	3	0	97	4	0.1897	535326	1184188	569223
527	527	16	3	0	95	3	0.05848	184940	365515	158270
528	528	16	3	0	101	3	0.0585	86729	276781	135276
529	529	16	3	0	111	6	0.6131	778251	3273697	1869498
530	530	16	3	2			0.2334	0	1044303	643622
531	531	16	3	0	94	2	0.3596	774733	2242244	1090737
532	532	16	3	0	95	3	0.783	2072516	4909562	2400462
533	533	16	3	2			0.04702	0	9	5
534	534	16	3	0	99	4	3.43	8668348	20943751	9942489
535	535	16	3	0	95	4	0.2318	863927	1728307	754783
536	536	16	3	0	92	2	0.4759	1931278	3685733	1668632
537	537	16	3	0	92	1	0.8565	3660270	6564503	2630779
538	538	16	3	0	92	3	0.249	469115	1434272	639716
539	539	16	3	0	99	2	2.454	7346179	15435504	6994512
540	540	16	3	2			0.3463	0	1457904	855629
541	541	16	3	2			0.04694	0	125	87
542	542	16	3	0	110	4	0.4454	307664	2159248	1289350
543	543	16	3	0	96	3	0.05864	166990	343447	157977
544	544	16	3	2			0.0471	0	174	102
545	545	16	3	2			0.04869	0	13291	7065
546	546	16	3	0	85	1	0.0692	181275	413567	184861
547	547	16	3	0	109	5	0.04706	73727	151150	70456
548	548	16	3	2			0.0791	0	276760	162779
549	549	16	3	0	99	4	0.1655	445814	981735	455031
550	550	16	3	0	95	3	0.2738	735177	1735348	824648
551	551	16	3	0	96	3	0.3976	1482565	2746926	1161212
552	552	16	3	2			0.04736	0	519	370
553	553	16	3	0	107	5	0.1149	409569	803607	357083
554	554	16	3	0	98	3	0.9894	2206181	6280012	3129917
555	555	16	3	0	93	3	0.5887	2718032	4698145	1820423
556	556	16	3	2			0.4377	0	1879743	1093640
557	557	16	3	2			0.04706	0	7048	3869
558	558	16	3	0	94	3	0.1042	407146	773993	340266
559	559	16	3	0	92	3	0.3104	1059056	2184046	966167
560	560	16	3	0	103	3	2.326	2704250	11572925	6082174
561	561	16	3	0	97	3	0.1215	252276	616546	303074
562	562	16	3	0	95	2	0.1873	537680	1150843	501275
563	563	16	3	0	96	4	0.3895	936827	2337303	1068157
564	564	16	3	2			0.04695	0	76941	45656
565	565	16	3	0	103	2	0.1116	135702	555136	307103
566	566	16	3	3			66.61	73171366	265578350	150000019
567	567	16	3	0	89	3	0.06645	287329	487423	195133
568	568	16	3	0	98	4	0.08293	183860	405321	186068
569	569	16	3	0	94	2	2.606	7734931	15796511	7004158
570	570	16	3	0	90	2	0.3388	986228	2165437	984393
571	571	16	3	0	95	3	0.843	1685931	4849514	2387826
572	572	16	3	0	94	1	1.287	3812916	7557527	3188910
573	573	16	3	0	101	3	0.1901	82998	714590	428563
574	574	16	3	2			0.04711	0	67	41
575	575	16	3	0	110	4	2.202	958450	9347799	5544848
576	576	16	3	0	95	3	1.869	3621818	9834832	4783819
577	577	16	3	0	107	5	0.1084	42564	450079	279892
578	578	16	3	0	94	3	0.08274	208609	412433	186160
579	579	16	3	0	90	3	4.658	11889370	27589121	12695723
580	580	16	3	0	121	5	0.07913	217719	490636	225753
581	581	16	3	0	92	2	2.777	6653785	15127363	7228734
582	582	16	3	0	103	4	0.9511	1517341	5054641	2299734
583	583	16	3	0	92	2	0.1329	271883	693755	319890
584	584	16	3	2			0.04712	0	0	0
585	585	16	3	0	93	3	0.06592	207478	412276	180669
586	586	16	3	0	103	3	0.1552	185774	724850	439735
587	587	16	3	2			0.04776	0	162708	109307
588	588	16	3	0	125	7	0.1074	237652	610083	327842
589	589	16	3	0	97	3	0.0482	98252	226465	118432
590	590	16	3	0	91	3	0.1115	282904	657815	305645
591	591	16	3	0	100	3	0.08569	281170	501265	203862
592	592	16	3	2			0.04719	0	138412	85570
593	593	16	3	0	120	8	0.7161	494976	3498694	2065608
594	594	16	3	0	101	3	0.7544	424399	3537830	2035685
595	595	16	3	0	119	5	0.05668	44099	234185	138869
596	596	16	3	0	98	3	0.3626	1574023	2856830	1181635
597	597	16	3	0	105	3	0.08906	128004	445028	219589
598	598	16	3	0	112	6	0.09401	268939	556533	251612
599	599	16	3	0	104	3	0.4654	561159	2390734	1315658
600	600	16	3	2			0.04691	0	6543	3876
601	601	16	3	0	129	6	0.334	79396	1409674	887771
602	602	16	3	0	90	2	0.1352	599259	1077487	447543
603	603	16	3	0	101	5	0.1576	408626	947170	467038
604	604	16	3	2			0.1105	0	456351	274945
605	605	16	3	2			0.04746	0	10	5
606	606	16	3	0	101	2	0.2684	398619	1457509	795729
607	607	16	3	2			0.04686	0	0	0
608	608	16	3	2			0.04705	0	20	17
609	609	16	3	2			0.04694	0	20455	12850
610	610	16	3	0	106	4	1.198	1247051	5968354	3281818
611	611	16	3	2			0.04703	0	2	1
612	612	16	3	0	102	4	0.07901	228617	465155	208922
613	613	16	3	0	101	4	0.7733	1538377	4251316	2189008
614	614	16	3	2			1.863	0	7250445	4546540
615	615	16	3	0	119	6	0.2414	228585	1154942	620093
616	616	16	3	0	99	3	0.2162	451991	1250235	629917
617	617	16	3	0	97	2	0.04705	79906	172158	81930
618	618	16	3	0	98	3	0.04739	50350	124362	59552
619	619	16	3	2			0.04746	0	50172	31419
620	620	16	3	0	102	4	1.229	3910096	8044715	3560523
621	621	16	3	0	102	3	1.375	1912128	6708312	3644290
622	622	16	3	0	94	2	0.4116	1442282	2934170	1222801
623	623	16	3	0	97	3	0.04704	35516	75891	38725
624	624	16	3	0	107	4	2.608	3619656	13720413	8238287
625	625	16	3	0	104	4	0.04708	86265	174003	82327
626	626	16	3	0	96	2	0.2463	830228	1714791	766706
627	627	16	3	0	96	3	0.3865	1407160	2739576	1116248
628	628	16	3	2			0.04685	0	1173	681
629	629	16	3	0	98	3	0.07519	130654	387558	202907
630	630	16	3	0	116	6	0.3348	281652	1604873	892379
631	631	16	3	0	100	3	0.4141	1273629	2822506	1280030
632	632	16	3	0	91	3	1.479	6436580	10993581	4199968
633	633	16	3	0	93	3	0.436	1623889	3197940	1341895
634	634	16	3	0	110	5	0.471	268949	2246648	1487249
635	635	16	3	0	106	5	0.04696	48914	131718	63598
636	636	16	3	2			0.06901	0	260726	160284
637	637	16	3	0	97	4	2.014	5389472	12680309	6094388
638	638	16	3	0	92	2	0.593	2286573	4507227	1866206
639	639	16	3	0	106	4	0.563	1049086	3263780	1740897
640	640	16	3	2			0.04693	0	7337	3970
641	641	16	3	0	95	2	1.205	1822106	6666943	3042083
642	642	16	3	0	92	3	0.1941	980520	1616669	573911
643	643	16	3	0	96	3	0.8682	2633437	5972547	2808895
644	644	16	3	2			0.1516	0	561434	379650
645	645	16	3	0	112	4	2.321	3468839	12130890	6186221
646	646	16	3	0	95	3	0.3639	601328	1982735	1069411
647	647	16	3	0	112	5	0.422	638331	2344720	1327005
648	648	16	3	0	108	5	0.1281	275538	711424	348608
649	649	16	3	2			0.04749	0	116055	63987
650	650	16	3	0	94	3	0.0474	61159	129948	58023
651	651	16	3	2			0.0489	0	50749	27923
652	652	16	3	2			0.8011	0	3419959	1984484
653	653	16	3	0	107	4	0.5941	899628	3193911	1616523
654	654	16	3	0	94	3	0.6485	1950414	4333976	1975772
655	655	16	3	2			0.08355	0	331984	218061
656	656	16	3	0	103	4	0.04753	40996	149505	77132
657	657	16	3	0	100	4	0.3015	453698	1575810	840391
658	658	16	3	0	92	4	0.3674	1675426	2876004	1073345
659	659	16	3	0	86	3	0.09422	238108	565947	266938
660	660	16	3	2			1.204	0	4997461	2854929
661	661	16	3	0	100	3	0.6646	1727030	4298214	2169340
662	662	16	3	2			0.04708	0	3374	2202
663	663	16	3	0	104	4	0.8331	2452666	5597147	2947210
664	664	16	3	0	102	3	0.2931	390758	1514134	804186
665	665	16	3	0	97	2	0.4539	924306	2685298	1376368
666	666	16	3	2			0.04708	0	38030	22762
667	667	16	3	2			1.056	0	4535715	2710152
668	668	16	3	2			4.317	0	17255033	11476198
669	669	16	3	0	88	3	0.7669	3404225	5989269	2257225
670	670	16	3	0	95	3	0.358	1072615	2353241	1063115
671	671	16	3	0	93	2	0.0471	119370	239042	106554
672	672	16	3	0	116	4	0.07899	131438	423794	234932
673	673	16	3	0	93	3	0.2831	1164918	2224580	989148
674	674	16	3	0	101	4	0.2779	863259	1900803	907529
675	675	16	3	0	98	3	0.04704	98961	230988	111401
676	676	16	3	2			2.834	0	11353168	7351483
677	677	16	3	0	106	4	0.1724	173868	809926	398190
678	678	16	3	0	113	5	0.04695	19880	51971	28287
679	679	16	3	2			0.3914	0	1597270	1165776
680	680	16	3	0	89	1	0.1424	423405	906562	372341
681	681	16	3	0	103	4	1.061	4139209	7759102	3261614
682	682	16	3	0	93	3	0.1501	445988	939835	417257
683	683	16	3	0	89	2	0.1742	755259	1300512	499138
684	684	16	3	0	109	5	0.2393	198653	916072	477603
685	685	16	3	0	104	3	3.476	3867365	16122023	8796843
686	686	16	3	0	96	4	0.2679	560368	1508727	724500
687	687	16	3	2			0.04695	0	0	0
688	688	16	3	0	104	3	1.043	1431177	5487865	3068331
689	689	16	3	0	97	3	0.2087	368612	1167708	595354
690	690	16	3	0	98	4	0.093	326470	635385	291339
691	691	16	3	2			0.04727	0	0	0
692	692	16	3	0	91	3	0.188	499514	1139668	526456
693	693	16	3	0	104	4	0.04695	7623	16878	8764
694	694	16	3	0	97	3	0.2218	568312	1399499	769748
695	695	16	3	0	108	3	1.61	2971565	9312255	4956576
696	696	16	3	0	97	3	0.04763	68966	158607	77228
697	697	16	3	0	90	3	0.123	301423	711446	335112
698	698	16	3	0	107	3	0.1567	249515	814750	474058
699	699	16	3	0	94	3	0.04735	70218	138125	63267
700	700	16	3	0	87	3	0.1721	861396	1390236	517685
701	701	16	3	0	108	4	0.2273	474644	1306740	609334
702	702	16	3	0	110	5	0.3534	79193	1539415	891281
703	703	16	3	2			0.04716	0	0	0
704	704	16	3	0	130	8	0.04719	4501	65558	37960
705	705	16	3	0	107	4	1.452	2193969	7138659	3949836
706	706	16	3	0	90	2	1.792	6558422	13057999	5004994
707	707	16	3	0	109	5	0.1378	155515	683728	357889
708	708	16	3	0	94	3	0.6206	1916609	4124446	1916388
709	709	16	3	2			0.04774	0	30552	18297
710	710	16	3	2			0.04757	0	12406	7061
711	711	16	3	2			0.214	0	866383	538386
712	712	16	3	0	107	5	0.09299	114898	459564	260591
713	713	16	3	0	98	3	0.2528	440122	1306918	679774
714	714	16	3	2			0.04703	0	5	3
715	715	16	3	0	112	5	0.1756	183140	877454	482201
716	716	16	3	0	104	4	6.482	7137494	29457201	16377937
717	717	16	3	0	111	4	0.2516	639985	1611171	794023
718	718	16	3	0	104	5	0.04703	47427	123439	61803
719	719	16	3	2			22.06	0	72301628	40879275
720	720	16	3	0	100	3	0.1957	486082	1213811	569597
721	721	16	3	0	90	2	0.1043	369677	733317	314742
722	722	16	3	0	95	3	1.215	4106725	8118864	3381368
723	723	16	3	2			0.04699	0	4072	2359
724	724	16	3	0	89	3	0.09129	353912	597181	209061
725	725	16	3	2			0.4896	0	1927204	1001578
726	726	16	3	0	102	3	0.06869	81686	316084	184245
727	727	16	3	0	104	3	0.2478	469554	1415173	731302
728	728	16	3	0	95	2	0.1295	344187	802022	369938
729	729	16	3	0	100	4	0.1015	330492	664890	297640
730	730	16	3	0	106	4	0.09312	151737	419675	222195
731	731	16	3	0	104	3	1.603	3017918	9216620	5041523
732	732	16	3	0	97	3	0.2166	421373	1049797	483177
733	733	16	3	0	108	4	0.0501	13693	57197	30123
734	734	16	3	0	89	3	0.04773	29658	64190	29906
735	735	16	3	0	90	2	0.1467	269352	710633	353247
736	736	16	3	0	97	3	1.034	4841229	8262647	3141806
737	737	16	3	0	105	3	6.571	12613011	33825464	17678884
738	738	16	3	0	97	4	0.3077	1217576	2215475	950921
739	739	16	3	0	93	2	0.08594	346792	634217	270711
740	740	16	3	0	110	5	0.04771	139176	256805	110907
741	741	16	3	0	104	3	0.3222	748320	1980924	995658
742	742	16	3	0	91	2	0.1533	313984	901272	462805
743	743	16	3	0	126	8	0.04717	11907	151536	96270
744	744	16	3	2			0.4541	0	1813418	1245058
745	745	16	3	0	94	3	0.0651	158062	370091	186100
746	746	16	3	0	101	3	1.453	2532214	7350049	3774353
747	747	16	3	0	93	3	0.6658	1897121	3993390	1879960
748	748	16	3	2			0.04696	0	1117	805
749	749	16	3	0	96	3	0.5788	1290475	3437522	1691695
750	750	16	3	0	114	4	0.06048	82626	292559	155908
751	751	16	3	0	90	1	0.05928	147844	312684	134479
752	752	16	3	0	88	2	1.454	2419714	7288315	3418603
753	753	16	3	2			0.5758	0	2169400	1338719
754	754	16	3	0	93	3	0.4923	1396560	3104329	1376761
755	755	16	3	0	95	3	0.7787	1852423	4603165	2080505
756	756	16	3	0	88	3	0.04845	103705	211299	96598
757	757	16	3	0	92	2	0.1497	448362	868281	382510
758	758	16	3	0	83	2	0.04722	113336	234993	102154
759	759	16	3	0	95	2	0.2259	791547	1608621	743193
760	760	16	3	2			0.04705	0	84	54
761	761	16	3	0	98	3	0.405	659580	2291327	1297540
762	762	16	3	0	100	4	0.2402	582573	1461138	717248
763	763	16	3	2			0.04689	0	0	0
764	764	16	3	0	97	3	0.8427	2720684	5745261	2578393
765	765	16	3	0	100	4	0.04709	35126	69579	29902
766	766	16	3	2			0.04762	0	86254	53338
767	767	16	3	0	101	4	0.3712	1445619	2763728	1114400
768	768	16	3	0	94	3	0.4263	1556296	3076403	1338151
769	769	16	3	0	95	3	0.4281	1465355	2964329	1319057
770	770	16	3	0	94	3	0.178	543609	1116277	508930
771	771	16	3	0	95	4	0.2072	981123	1603163	595081
772	772	16	3	0	101	3	0.05396	101584	270383	136419
773	773	16	3	0	90	3	1.346	3942303	8736014	3678733
774	774	16	3	0	136	8	1.475	25974	5286637	3080141
775	775	16	3	0	90	2	0.1801	701428	1248444	492268
776	776	16	3	0	90	2	0.1795	334537	865823	407531
777	777	16	3	0	100	3	0.4491	981110	2639332	1375948
778	778	16	3	0	90	3	0.1213	390757	746858	316739
779	779	16	3	2			0.0484	0	60412	34969
780	780	16	3	0	92	2	1.786	6597182	12016661	4990117
781	781	16	3	2			0.04787	0	415	238
782	782	16	3	0	100	3	0.4225	335039	1831671	996435
783	783	16	3	0	95	2	2.697	8012815	15798524	6632097
784	784	16	3	0	92	3	0.05977	90349	239531	128579
785	785	16	3	0	99	3	1.138	2775570	6462116	3243388
786	786	16	3	0	99	3	0.5333	1555323	3499477	1593595
787	787	16	3	2			0.8252	0	3323932	2014494
788	788	16	3	0	87	2	0.05149	251747	389955	133234
789	789	16	3	0	100	3	0.4126	794774	2489955	1297581
790	790	16	3	0	93	3	0.3331	980048	2174931	1020137
791	791	16	3	0	90	2	0.1032	237077	593580	305277
792	792	16	3	0	101	5	1.21	2451122	7062026	3679378
793	793	16	3	0	95	2	0.08397	211607	522548	267078
794	794	16	3	0	113	5	0.3909	208298	1800835	1010080
795	795	16	3	0	104	4	0.09442	122233	473101	246416
796	796	16	3	2			0.04728	0	6	2
797	797	16	3	0	93	3	0.1389	394550	904374	444494
798	798	16	3	2			1.854	0	7496844	4226799
799	799	16	3	0	107	4	0.06791	156181	385319	189464
800	800	16	3	0	99	2	0.2425	727049	1535004	713087
801	801	16	3	0	99	4	1.697	1969175	8340745	4318221
802	802	16	3	0	94	3	0.3906	1193439	2580908	1182271
803	803	16	3	2			0.04689	0	2927	1619
804	804	16	3	0	124	7	0.05573	45994	228167	147910
805	805	16	3	0	93	2	0.1878	818383	1442986	557929
806	806	16	3	0	94	2	0.3099	1178775	2360921	1040762
807	807	16	3	2			0.04705	0	6	2
808	808	16	3	0	97	3	0.1179	299109	692301	327910
809	809	16	3	0	105	3	0.4111	729397	2353978	1201123
810	810	16	3	0	85	2	0.04701	129530	227417	86210
811	811	16	3	0	109	4	0.2043	329885	1123276	638514
812	812	16	3	0	104	4	0.07584	189078	427333	191669
813	813	16	3	0	104	3	0.9081	651701	4359727	2608054
814	814	16	3	0	98	4	0.714	3298620	5750840	2190679
815	815	16	3	0	97	3	0.1744	260552	922093	506881
816	816	16	3	0	86	2	0.7136	3774344	6207306	2273679
817	817	16	3	0	109	5	0.1294	178527	698013	402613
818	818	16	3	2			0.04694	0	2	0
819	819	16	3	0	90	2	1.294	5208581	9459012	3963828
820	820	16	3	0	106	4	0.1307	470013	899648	391870
821	821	16	3	0	102	3	0.2053	212500	995091	540432
822	822	16	3	0	91	3	0.04705	63582	122666	56848
823	823	16	3	0	92	3	0.1544	532165	998305	421903
824	824	16	3	0	98	3	0.04701	138533	257715	112260
825	825	16	3	0	86	3	0.04743	131419	245890	99025
826	826	16	3	0	100	3	0.04734	47798	169216	95135
827	827	16	3	0	98	3	0.3236	749516	1946681	973042
828	828	16	3	0	108	4	0.7779	971641	4164382	2448506
829	829	16	3	0	100	3	0.1936	533588	1267995	600598
830	830	16	3	0	126	6	0.9736	1459522	4932688	2740194
831	831	16	3	2			12.15	0	41581579	22898841
832	832	16	3	0	110	3	0.4204	460420	2091576	1211926
833	833	16	3	0	111	4	0.4517	1232260	2963562	1331757
834	834	16	3	0	93	3	0.5036	986468	2900815	1368258
835	835	16	3	2			0.1511	0	636617	397195
836	836	16	3	0	99	3	0.05006	148887	292504	125424
837	837	16	3	0	119	6	1.193	605064	5362452	3162788
838	838	16	3	0	94	3	0.1696	575266	1181007	535966
839	839	16	3	2			0.04723	0	57477	35160
840	840	16	3	0	96	2	0.3716	1025410	2435973	1108304
841	841	16	3	0	97	4	0.06744	83274	305949	151837
842	842	16	3	0	110	4	0.5454	838557	2999697	1620142
843	843	16	3	0	125	6	0.2156	185887	998269	571537
844	844	16	3	0	92	2	0.2805	1238480	2267616	940982
845	845	16	3	0	103	3	0.1044	350106	717098	332256
846	846	16	3	2			0.04696	0	5	1
847	847	16	3	0	102	4	0.2396	852915	1766225	773875
848	848	16	3	0	108	5	0.04695	15680	27249	10546
849	849	16	3	0	95	3	1.192	4617147	8665868	3583929
850	850	16	3	0	91	3	0.07545	200798	454369	171912
851	851	16	3	0	117	7	0.2044	471096	1215911	610044
852	852	16	3	0	87	2	0.04708	30853	70539	33874
853	853	16	3	0	100	3	1.244	3785494	8252446	3954966
854	854	16	3	0	92	2	0.1253	515480	941596	369026
855	855	16	3	0	92	2	0.3235	811883	1863782	836594
856	856	16	3	0	93	2	0.7011	1828508	4571759	2232154
857	857	16	3	3			66.33	52433576	255870786	150000017
858	858	16	3	0	96	3	1.291	3600091	8272782	4035988
859	859	16	3	0	87	3	0.05769	239020	397290	148566
860	860	16	3	0	102	3	0.4804	1099082	2884544	1435889
861	861	16	3	0	94	3	0.06611	138429	360860	176886
862	862	16	3	2			0.04708	0	13808	8732
863	863	16	3	2			0.04693	0	43	27
864	864	16	3	2			0.04865	0	0	0
865	865	16	3	0	101	3	0.6592	1974408	4409496	2031605
866	866	16	3	2			0.3562	0	1516867	958772
867	867	16	3	0	88	2	0.1168	507605	907358	379770
868	868	16	3	0	94	3	4.108	11841900	25482589	12064530
869	869	16	3	0	87	2	0.2234	581809	1446884	743389
870	870	16	3	0	95	3	0.09364	344582	658519	281185
871	871	16	3	0	110	4	0.5955	1340725	3740062	1861295
872	872	16	3	2			0.0471	0	97643	58932
873	873	16	3	0	101	3	0.3033	763315	1950573	947218
874	874	16	3	0	98	3	2.179	6348522	13930509	6401629
875	875	16	3	0	86	3	0.8219	2979127	5858790	2331049
876	876	16	3	0	113	5	0.05376	66273	241046	125595
877	877	16	3	0	103	3	0.06124	102293	306087	150324
878	878	16	3	0	121	6	0.164	577816	1091321	471638
879	879	16	3	0	91	3	0.0998	224595	583581	298405
880	880	16	3	0	86	2	0.1948	1163682	1824011	613118
881	881	16	3	0	96	3	0.2165	466050	1310574	612013
882	882	16	3	0	93	2	0.2387	820326	1699728	744818
883	883	16	3	0	95	3	1.275	3541116	8335519	3804945
884	884	16	3	2			0.04708	0	1565	1019
885	885	16	3	2			0.04814	0	143	77
886	886	16	3	0	90	3	0.0542	166303	341945	127978
887	887	16	3	0	106	4	1.251	3347257	8046704	4003868
888	888	16	3	0	103	4	0.5571	1013232	3217490	1654595
889	889	16	3	0	107	5	0.1025	183545	567331	303486
890	890	16	3	0	98	3	0.5185	1630699	3539664	1695630
891	891	16	3	0	99	4	0.1307	506345	901056	361205
892	892	16	3	0	110	6	0.07021	53781	313011	175620
893	893	16	3	0	89	3	0.228	1005502	1753045	706075
894	894	16	3	0	96	3	0.3231	1400667	2597009	1082932
895	895	16	3	2			0.04694	0	12793	8414
896	896	16	3	2			0.04755	0	90321	51469
897	897	16	3	0	90	2	0.3693	1288666	2666101	1170278
898	898	16	3	0	99	3	0.7356	1612773	4646701	2431717
899	899	16	3	0	108	3	2.574	3476312	13460538	7163655
900	900	16	3	2			0.04742	0	29164	17260
901	901	16	3	0	98	4	0.1113	153132	565910	310060
902	902	16	3	0	100	5	0.1571	260835	863130	448116
903	903	16	3	0	108	5	0.04739	8837	34178	19005
904	904	16	3	0	105	4	0.08074	173562	445583	212154
905	905	16	3	0	90	2	0.7283	3859092	6287187	2410868
906	906	16	3	0	106	5	1.605	1335007	7829097	3995234
907	907	16	3	0	88	3	1.032	3950917	7541104	3072280
908	908	16	3	0	96	3	0.6978	2155049	4861750	2295576
909	909	16	3	0	93	3	0.2785	1327113	2327832	902254
910	910	16	3	0	117	6	0.04688	10647	38433	21124
911	911	16	3	2			0.5811	0	2420971	1480839
912	912	16	3	0	99	3	0.04703	96285	185132	79845
913	913	16	3	2			29.07	0	93663952	51690440
914	914	16	3	2			0.04986	0	76	41
915	915	16	3	0	89	3	0.5357	2311829	4343184	1731619
916	916	16	3	0	118	8	5.949	1058166	21707988	13389275
917	917	16	3	0	102	2	3.44	7609166	18688186	8832642
918	918	16	3	0	120	6	0.09656	101441	467520	262452
919	919	16	3	0	97	3	0.9891	2763829	6606149	3132240
920	920	16	3	0	97	3	0.2075	613975	1402419	653679
921	921	16	3	0	102	3	0.3089	851272	1926344	902361
922	922	16	3	2			0.04696	0	19	9
923	923	16	3	0	106	5	0.08127	107670	395114	192986
924	924	16	3	0	111	5	0.1049	292697	655584	298011
925	925	16	3	2			0.04708	0	103298	61948
926	926	16	3	0	98	2	0.15	409114	978521	435510
927	927	16	3	0	94	2	0.7725	2930776	5789061	2533598
928	928	16	3	2			0.04713	0	2	0
929	929	16	3	2			0.04731	0	77620	53330
930	930	16	3	0	93	2	0.0481	121791	249033	96706
931	931	16	3	0	102	4	0.04711	62118	125059	57286
932	932	16	3	0	90	3	0.6844	3150654	5625465	2264719
933	933	16	3	0	90	3	0.07527	222453	459117	210782
934	934	16	3	0	89	2	0.09054	227673	546346	269312
935	935	16	3	0	101	3	0.2091	205864	1071982	544837
936	936	16	3	0	101	3	0.151	319601	876611	426614
937	937	16	3	0	91	3	0.08588	171456	481428	235807
938	938	16	3	0	111	4	0.04727	17942	75231	43336
939	939	16	3	0	106	4	0.1431	118500	711218	390800
940	940	16	3	2			0.04703	0	92791	53281
941	941	16	3	2			0.1645	0	666067	377246
942	942	16	3	2			0.04684	0	19	16
943	943	16	3	0	100	4	0.04699	107253	208660	91675
944	944	16	3	0	97	4	0.05831	172809	345182	149843
945	945	16	3	0	94	2	0.07475	235226	438060	177292
946	946	16	3	0	93	2	0.1667	524103	1118132	489672
947	947	16	3	2			0.04695	0	1231	738
948	948	16	3	0	87	2	0.3644	840536	2241134	971966
949	949	16	3	2			0.04692	0	73	48
950	950	16	3	0	113	6	0.04737	39143	145783	78536
951	951	16	3	0	101	5	0.1892	611030	1319112	635619
952	952	16	3	0	99	3	0.08637	110801	422061	227809
953	953	16	3	2			0.048	0	142458	75726
954	954	16	3	2			0.04756	0	23198	14495
955	955	16	3	0	105	4	0.4165	731647	2341778	1319454
956	956	16	3	0	97	3	0.2175	846408	1675321	734446
