row	seed	threads	draw	outcome	moves	passes	time	fringe	advances	mvtree
29074	29074	16	3	2			0.004208	0	71	46
29075	29075	16	3	0	102	3	0.136	264004	458926	380175
29076	29076	16	3	0	120	6	0.08	222399	207697	182267
29077	29077	16	3	0	100	3	0.7367	1381971	2915005	1941684
29078	29078	16	3	2			0.1672	0	632848	373324
29079	29079	16	3	0	86	2	0.2687	1058122	944627	811758
29080	29080	16	3	0	108	4	0.1441	154637	498581	371295
29081	29081	16	3	0	95	3	1.677	4861242	6322492	4841770
29082	29082	16	3	0	103	3	1.778	4315678	6491118	4811398
29083	29083	16	3	0	91	2	0.137	365785	462538	349371
29084	29084	16	3	0	98	3	2.602	3330590	10161790	6578604
29085	29085	16	3	2			0.02615	0	50728	29141
29086	29086	16	3	0	101	4	0.1027	235568	319070	261535
29087	29087	16	3	0	87	3	0.09778	265901	288980	242265
29088	29088	16	3	0	97	3	0.1068	236072	311691	238799
29089	29089	16	3	0	89	2	0.6084	2657830	2086210	1808441
29090	29090	16	3	2			0.004224	0	6	1
29091	29091	16	3	0	89	3	0.4287	1325901	1555740	1183996
29092	29092	16	3	0	104	3	8.019	9973940	27900350	18753334
29093	29093	16	3	2			0.004175	0	177	118
29094	29094	16	3	0	126	8	0.0334	18490	61423	44441
29095	29095	16	3	0	98	3	0.2402	446755	887149	660984
29096	29096	16	3	0	93	3	0.04998	109996	100709	84235
29097	29097	16	3	0	86	2	0.1817	566280	641847	517659
29098	29098	16	3	0	93	3	0.05332	66917	116374	79860
29099	29099	16	3	0	98	3	0.1002	322509	295390	246439
29100	29100	16	3	0	111	5	0.07567	98059	222586	158152
29101	29101	16	3	0	97	3	0.2261	573908	843694	703836
29102	29102	16	3	0	88	4	0.4748	1123655	1781130	1328142
29103	29103	16	3	2			57.56	0	181958310	104118262
29104	29104	16	3	0	102	5	0.03003	35478	40784	36254
29105	29105	16	3	0	99	3	0.04568	67797	78836	65950
29106	29106	16	3	0	87	2	0.1084	236184	335342	259977
29107	29107	16	3	0	103	4	0.3805	1263709	1419897	1197448
29108	29108	16	3	0	103	3	0.9125	1826744	3492754	2570086
29109	29109	16	3	0	102	4	4.898	12031497	16512777	13256732
29110	29110	16	3	0	98	3	0.7774	1895192	3138181	2101228
29111	29111	16	3	0	114	5	0.04502	69962	85472	65536
29112	29112	16	3	0	97	3	12.46	31046879	38380552	30312541
29113	29113	16	3	0	95	3	0.05477	123883	122238	100531
29114	29114	16	3	0	94	3	1.287	4531101	4489895	3650409
29115	29115	16	3	2			0.004073	0	33	17
29116	29116	16	3	0	101	3	0.4203	499982	1712365	1107055
29117	29117	16	3	0	109	3	4.161	3599783	14944100	9663441
29118	29118	16	3	0	96	3	3.392	5292899	12265336	7892683
29119	29119	16	3	2			0.05582	0	151659	81158
29120	29120	16	3	0	89	2	0.1173	163836	393650	286950
29121	29121	16	3	0	106	3	0.7958	1073932	3241755	2500418
29122	29122	16	3	0	112	5	0.03899	9340	87640	58902
29123	29123	16	3	0	115	4	0.07608	90699	217031	170208
29124	29124	16	3	0	105	5	0.2431	754673	855496	706082
29125	29125	16	3	0	106	4	0.08816	170679	254494	200804
29126	29126	16	3	2			0.004174	0	18	22
29127	29127	16	3	0	109	5	0.1586	149835	589154	412008
29128	29128	16	3	2			0.7303	0	2962895	1659902
29129	29129	16	3	0	93	2	0.3584	1244163	1330907	1055183
29130	29130	16	3	0	91	2	0.1508	675034	453323	394280
29131	29131	16	3	2			0.004486	0	435	271
29132	29132	16	3	0	112	4	0.2901	437814	1120652	772508
29133	29133	16	3	2			18.89	0	61181201	37104407
29134	29134	16	3	0	102	3	0.3924	860341	1532220	1178065
29135	29135	16	3	0	107	5	0.08471	287756	223547	195115
29136	29136	16	3	2			0.009335	0	10700	6253
29137	29137	16	3	0	98	4	0.1748	347558	629738	422086
29138	29138	16	3	0	104	4	0.0562	55721	144327	115753
29139	29139	16	3	2			0.004189	0	482	261
29140	29140	16	3	0	108	4	0.7315	899109	2972609	2047007
29141	29141	16	3	0	99	3	0.2177	455823	796236	579784
29142	29142	16	3	0	96	3	1.088	2547231	4099762	3023998
29143	29143	16	3	0	98	4	0.3479	794060	1391895	1072724
29144	29144	16	3	2			0.004716	0	6	3
29145	29145	16	3	2			0.1713	0	694443	388859
29146	29146	16	3	0	89	3	0.06952	205867	172519	158227
29147	29147	16	3	0	107	5	0.2541	366897	942966	677655
29148	29148	16	3	2			0.2732	0	1156629	637540
29149	29149	16	3	2			0.00705	0	4453	2470
29150	29150	16	3	0	97	3	0.1547	499969	536724	438064
29151	29151	16	3	0	93	3	0.1724	488394	593590	397045
29152	29152	16	3	2			0.04404	0	98610	52538
29153	29153	16	3	0	98	2	3.87	9728558	13111786	9781018
29154	29154	16	3	0	93	3	0.05852	77429	148011	111810
29155	29155	16	3	0	100	3	0.8492	1296156	3414557	2510139
29156	29156	16	3	0	103	4	0.06824	70688	191253	138325
29157	29157	16	3	0	86	2	0.04602	103050	78308	76739
29158	29158	16	3	0	101	4	0.1052	428308	300250	279290
29159	29159	16	3	2			0.00808	0	6291	3734
29160	29160	16	3	0	85	3	0.08476	307062	228822	193741
29161	29161	16	3	0	106	4	0.3948	469605	1510923	1076366
29162	29162	16	3	0	110	4	0.02732	16321	44111	32107
29163	29163	16	3	2			0.02222	0	50892	30158
29164	29164	16	3	0	103	3	0.1245	301027	415999	341416
29165	29165	16	3	0	108	4	0.4001	541774	1518730	1136767
29166	29166	16	3	0	100	3	0.3598	1234257	1297401	1062591
29167	29167	16	3	0	94	3	0.1776	563130	586220	489724
29168	29168	16	3	0	101	3	6.143	4740944	23115814	13454354
29169	29169	16	3	2			0.00416	0	4	1
29170	29170	16	3	0	86	2	0.5654	2111615	2096707	1713356
29171	29171	16	3	0	105	3	0.6766	502621	2768158	1743441
29172	29172	16	3	2			0.4552	0	1891823	997826
29173	29173	16	3	0	99	3	0.2285	383164	856959	633876
29174	29174	16	3	0	93	3	0.03827	48296	63370	52669
29175	29175	16	3	0	96	3	0.3193	1031518	1162336	986203
29176	29176	16	3	2			0.004866	0	324	214
29177	29177	16	3	0	86	3	0.03425	64034	44592	39803
29178	29178	16	3	0	104	6	0.2231	80709	895167	550510
29179	29179	16	3	0	109	4	0.5093	2106646	1761112	1444069
29180	29180	16	3	2			0.004231	0	50	24
29181	29181	16	3	0	97	3	2.768	8200483	9146754	7159557
29182	29182	16	3	0	98	2	0.1972	498344	713773	554039
29183	29183	16	3	0	102	3	0.112	252726	334157	260521
29184	29184	16	3	0	99	3	0.05554	98119	109100	93098
29185	29185	16	3	0	98	2	0.2788	684378	1065929	870698
29186	29186	16	3	0	115	6	0.06085	20001	163421	102045
29187	29187	16	3	0	87	2	0.1299	348263	425237	284257
29188	29188	16	3	2			0.1854	0	742430	451482
29189	29189	16	3	0	95	3	0.6017	1443385	2323709	1760773
29190	29190	16	3	2			1.699	0	7256025	4298829
29191	29191	16	3	0	110	4	0.5678	1373101	2155939	1602555
29192	29192	16	3	0	115	5	0.07792	38970	235923	154406
29193	29193	16	3	0	114	5	0.08287	59296	262554	197055
29194	29194	16	3	0	93	3	0.9836	3947786	3381796	2898374
29195	29195	16	3	2			0.004259	0	5	1
29196	29196	16	3	0	104	3	0.8983	1900381	3469977	2625595
29197	29197	16	3	0	99	5	0.05816	124738	127649	105274
29198	29198	16	3	0	93	3	1.126	3256535	4216032	3157144
29199	29199	16	3	0	102	3	0.5394	1064233	2062672	1528513
29200	29200	16	3	0	94	2	0.4806	1543604	1746511	1446502
29201	29201	16	3	2			1.806	0	7573172	4395016
29202	29202	16	3	0	97	3	0.1997	399838	766429	603734
29203	29203	16	3	0	104	4	0.1366	228124	469042	355862
29204	29204	16	3	2			7.051	0	26129839	15461725
29205	29205	16	3	2			0.004436	0	494	306
29206	29206	16	3	2			0.004628	0	1230	753
29207	29207	16	3	0	85	1	1.106	4731273	3786545	3232995
29208	29208	16	3	0	107	5	0.08392	151125	243692	187331
29209	29209	16	3	0	83	2	0.1259	450599	380113	309154
29210	29210	16	3	0	90	3	0.11	257771	364659	285692
29211	29211	16	3	0	104	3	0.6128	1046261	2354329	1623962
